"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
0.422158015883273,0.0651784015080507,0.687866864520409,0.406890888195229,0.701901606200024,"27864","D0Nds26","DNA segment, Nuffield Department of Surgery 26"
0.135496838806727,6.11262771506854,0.687705278261113,0.406945999026042,0.701955755955798,"19169",NA,NA
-0.228142850916923,4.39756625853885,0.687098375125196,0.407153087874614,0.702183398059272,"17962","Nat3","N-acetyltransferase 3"
-0.72254171283405,-3.90368153544558,0.686961101418724,0.407199950114908,0.702183398059272,"12265","Ciita","class II transactivator"
-0.380426366786095,-2.7286316940323,0.686957357354228,0.407201228367272,0.702183398059272,"11215",NA,NA
-0.686194504032637,-3.19513032150588,0.686945183184442,0.407205384762922,0.702183398059272,"22137","Ttk","Ttk protein kinase"
0.227588269584221,2.86507530169086,0.686905958035055,0.407218777083546,0.702183398059272,"16986",NA,NA
-0.309365537635905,-1.43589898451965,0.686901384854892,0.407220338508878,0.702183398059272,"4424",NA,NA
-0.905154644727962,-3.87824373341888,0.686544730207732,0.40734213846361,0.702331323289719,"16445",NA,NA
0.123859214019533,7.99349382677885,0.686511201490241,0.407353591489364,0.702331323289719,"19922",NA,NA
-0.234080288736058,-0.276325751816362,0.686369945651974,0.407401848045408,0.702373602633718,"25784",NA,NA
-0.121612839507582,6.46242008130426,0.686222067835448,0.407452375808952,0.702419792456851,"3677",NA,NA
-0.258886331502326,-0.134350439840675,0.686085332872111,0.407499104386117,0.702459427744996,"4099",NA,NA
0.263472780526928,2.79466504574355,0.685862651081173,0.40757522172363,0.702549716709424,"13544","Dvl3","dishevelled segment polarity protein 3"
0.145981201903954,3.82767861281858,0.685504552833631,0.407697670960652,0.702719854198764,"25412",NA,NA
0.126400661377182,5.18042545301321,0.685222510994869,0.407794151186388,0.702818689441575,"15478","Hs3st3a1","heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1"
0.138107821098321,5.93140696165818,0.685161005488908,0.407815195293151,0.702818689441575,"21165","T(3;12)58H","reciprocal translocation, Chr 3 and 12, Harwell 58"
-0.120476000523445,4.67954578323711,0.685128666328705,0.407826260774194,0.702818689441575,"19597","Rb(6.18)2Dn","Robertsonian translocation, Chr 6 and 18, Davisson 2"
-0.180946073529394,3.14265080750418,0.684605122449177,0.408005462885547,0.703072638631878,"2812",NA,NA
-0.396441353831432,-2.29198491474154,0.684559347249099,0.408021136615547,0.703072638631878,"21775",NA,NA
-0.333974740940811,-1.8885652530773,0.684343198152547,0.408095159417378,0.703159246150711,"17165","Mapkapk5","MAP kinase-activated protein kinase 5"
-0.183363700662079,6.28278569609995,0.683960473129957,0.408226276415679,0.703309381889957,"28221",NA,NA
-0.117825451416174,6.29218272021358,0.683950113374237,0.408229826402318,0.703309381889957,"10042",NA,NA
-0.113317684912073,6.62758357156557,0.683591815552045,0.408352632500859,0.703451690899802,"14868",NA,NA
-0.333089435291095,-2.66779775786092,0.683517101759449,0.408378247380739,0.703451690899802,"24720",NA,NA
0.125817672973176,5.86897006440916,0.683501078578008,0.408383741075883,0.703451690899802,"21857","Timp1","tissue inhibitor of metalloproteinase 1"
-0.239376349812701,2.11943569812832,0.683174967217557,0.408495574916378,0.703485146016423,"7899",NA,NA
-0.35166682697177,-0.639243409399459,0.683146109037978,0.40850547345736,0.703485146016423,"22143","Tuba1b","tubulin, alpha 1B"
0.173033654428687,6.72927287610841,0.683075877144177,0.408529564918508,0.703485146016423,"26818",NA,NA
0.214829923759604,3.29626236845195,0.682983472082277,0.408561265558715,0.703485146016423,"14793","Cdca3","cell division cycle associated 3"
0.348003689431456,-2.73748374836461,0.682964483126121,0.408567780389867,0.703485146016423,"846",NA,NA
0.264580557315574,-0.381649648532155,0.682937396114351,0.408577073808408,0.703485146016423,"1405",NA,NA
-0.263838469696464,-1.42442549004923,0.682934450527764,0.408578084443163,0.703485146016423,"3951",NA,NA
-0.704914583419354,-3.74200013157216,0.682889990180659,0.408593339294099,0.703485146016423,"29213",NA,NA
0.976324190821517,0.898461965469055,0.682593074764796,0.408695235782014,0.703619647012459,"29550",NA,NA
-0.46992724296588,-2.0461085394304,0.682487251935925,0.4087315614504,0.703641250610918,"15457",NA,NA
0.335263436098488,-1.39995084998537,0.682400797496385,0.408761242073294,0.70365141275522,"21538",NA,NA
0.279163413504023,-0.614439648714433,0.682260574076533,0.408809388819692,0.703655258285025,"7276",NA,NA
0.210494692634237,3.13199474941675,0.682199829332706,0.408830248559848,0.703655258285025,"29244",NA,NA
0.168150589687374,5.46077860676914,0.682042094319421,0.408884422046862,0.703655258285025,"24949",NA,NA
-0.976461129434062,0.847541051852106,0.682037827410959,0.408885887646624,0.703655258285025,"2285",NA,NA
-0.139492882481272,4.25180113434112,0.681945401892847,0.408917635900544,0.703655258285025,"14924","Magi1","membrane associated guanylate kinase, WW and PDZ domain containing 1"
0.652890603224519,-3.8243809921604,0.681916748180623,0.408927479212942,0.703655258285025,"24524",NA,NA
0.117297023532962,5.68198007892128,0.68190964232118,0.408929920318517,0.703655258285025,"2471",NA,NA
0.126467320550471,5.53753187666703,0.681634657237176,0.409024403527916,0.703776915727752,"6995",NA,NA
-0.250864320790103,0.576068504281049,0.681211985718605,0.409169693408794,0.703985973084095,"12168","Bmpr2","bone morphogenetic protein receptor, type II (serine/threonine kinase)"
0.151390288487599,6.22117228154132,0.681044592805108,0.40922725430507,0.704006061742146,"12671","Chrm3","cholinergic receptor, muscarinic 3, cardiac"
0.307358768346087,1.39893893455803,0.681033737938769,0.409230987345781,0.704006061742146,"28621",NA,NA
-0.382531245169815,-0.955278771160771,0.680970494239244,0.409252738152608,0.704006061742146,"19188","Psme2","proteasome (prosome, macropain) activator subunit 2 (PA28 beta)"
-0.166245121052131,3.64366310751797,0.680872647749698,0.409286392914992,0.704016144126423,"14617","Gjd2","gap junction protein, delta 2"
0.32936305011912,7.76596036363335,0.680799950717841,0.409311400034547,0.704016144126423,"27488",NA,NA
-0.154363045985873,3.42905107023759,0.680695027129332,0.409347496754397,0.704016144126423,"7335",NA,NA
-0.98105446057354,-4.19075964461932,0.680670813917718,0.409355827456763,0.704016144126423,"18090",NA,NA
0.116497989554205,5.52901812381967,0.680479940065782,0.409421507483945,0.704016144126423,"25413",NA,NA
0.175230760130414,3.26426845191224,0.680478984739132,0.409421836252453,0.704016144126423,"27271",NA,NA
-0.586919947959824,-3.36125701482258,0.68046432910787,0.409426879926734,0.704016144126423,"1987",NA,NA
-0.37790784386037,-0.88189784059112,0.680400292627038,0.409448918884867,0.704016144126423,"9211",NA,NA
-0.865966458874523,-4.08773552949438,0.680225783006076,0.409508987406888,0.704046144994995,"17372",NA,NA
0.860009694749424,-3.58725411469709,0.680113852824672,0.409547522072654,0.704046144994995,"13548","Dyrk1a","dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a"
0.402136139369322,-2.45926025456251,0.680057099294409,0.409567062880425,0.704046144994995,"22948",NA,NA
-0.563431464993671,-3.58165953991261,0.679925485487679,0.40961238410214,0.704046144994995,"21315","T(X;7)1Neu","reciprocal translocation, Chr X and 7, Neuhauser-Klaus 1"
0.143083771283254,4.78918199431795,0.67984945418176,0.40963856884475,0.704046144994995,"19403","Rare1","retinoic acid response element 1"
-0.196282739146149,2.54814347035386,0.679834774912571,0.409643624583553,0.704046144994995,"13020",NA,NA
0.127392066062175,3.72669310602161,0.679820325901666,0.409648601107835,0.704046144994995,"1497",NA,NA
-0.547311956367436,-2.72481409597647,0.679757486191882,0.409670245376441,0.704046144994995,"8395",NA,NA
0.579961736878256,-3.10654247282731,0.679727756862967,0.409680485818058,0.704046144994995,"15108","Hsd17b10","hydroxysteroid (17-beta) dehydrogenase 10"
0.209242651320919,3.40851409664115,0.679549473233951,0.409741904551994,0.704071703440385,"17237","Mgrn1","mahogunin, ring finger 1"
0.294382162794169,-1.03274639549316,0.679546462696436,0.409742941798747,0.704071703440385,"22761","Zfpm1","zinc finger protein, multitype 1"
0.390727111400179,-0.870891348662536,0.679441099587596,0.409779245900834,0.704089842388328,"16726","l17Wis8","lethal, Chr 17, U Wisconsin 8"
0.282335163767028,1.50424530076238,0.679377730142448,0.409801082867454,0.704089842388328,"23630",NA,NA
-0.303003633719351,-1.53789815732149,0.679227498489311,0.409852859187681,0.704131556225781,"5256",NA,NA
0.206875842613106,3.62198255561547,0.679103981615484,0.40989543564344,0.704131556225781,"16415","Itgb2l","integrin beta 2-like"
0.397005022062167,1.97513501525856,0.679100188850121,0.409896743118357,0.704131556225781,"22970",NA,NA
-0.166165584250481,4.36830370968111,0.678373640795581,0.410147318183308,0.704521104422953,"19183","Psmc3ip","proteasome (prosome, macropain) 26S subunit, ATPase 3, interacting protein"
0.128654357673323,6.77691484238613,0.678262639412736,0.410185620657382,0.7045387825595,"1981",NA,NA
-0.815309313695179,-4.06221540251136,0.678112125614444,0.410237565808096,0.7045387825595,"4093",NA,NA
-0.270184868287387,1.19996771148665,0.678090817576933,0.410244920395462,0.7045387825595,"15262",NA,NA
-0.377038295275467,1.38389936606792,0.6780678724948,0.410252840234694,0.7045387825595,"4206",NA,NA
0.123624791600229,5.44782703311212,0.677963442012111,0.410288888822905,0.704559803106611,"17226",NA,NA
0.124474401787331,6.62819692922427,0.677868715527367,0.41032159169637,0.704575059788845,"16048",NA,NA
0.174698321584884,4.05126048856706,0.677799785963927,0.410345390986407,0.704575059788845,"20125",NA,NA
0.462307461486332,-2.12795924364631,0.677713484263894,0.410375191211515,0.704584666122953,"9008",NA,NA
0.158915151611325,4.90130289944269,0.677645686924485,0.410398604060465,0.704584666122953,"14448",NA,NA
0.812387654730381,-4.24741142838791,0.677576028665776,0.410422661598085,0.704585092509115,"7211",NA,NA
-0.182799928837261,1.86352226910649,0.677331198396821,0.410507233912063,0.704689400380513,"23550",NA,NA
0.488945376617589,-2.10327085212578,0.677029266902686,0.410611566151893,0.704827614682886,"26902",NA,NA
0.560871517436645,-1.67599291387566,0.676764507611509,0.410703085670886,0.704943820791051,"2424",NA,NA
0.142608472307951,4.88455692416566,0.676519630584473,0.410787759199065,0.705034796973735,"23570",NA,NA
0.13027751566627,6.73268947240957,0.676473429409377,0.410803737512862,0.705034796973735,"9633",NA,NA
0.540276806269667,7.35041784874045,0.676326165529318,0.410854673675264,0.705081324406872,"11556","Adrb3","adrenergic receptor, beta 3"
0.482121985040735,-3.64135338143953,0.676156325912352,0.410913429959108,0.705141266035365,"27213",NA,NA
0.153851308646602,5.11729453220566,0.675799805445777,0.411036809021103,0.705312089143077,"8377",NA,NA
0.219161027176092,1.56183064084801,0.675415906325547,0.411169723857916,0.705499254254497,"25081",NA,NA
-0.887921488536761,-4.10414477822755,0.675285338503681,0.411214943909075,0.705535936636205,"19968",NA,NA
0.408724943185285,-2.07534298199531,0.674986278142281,0.41131854622753,0.705665723171254,"712",NA,NA
-0.414187003232715,-1.26663145384947,0.674826157579218,0.411374031974612,0.705665723171254,"1717",NA,NA
-0.163705457498228,4.61449674040952,0.674770481351413,0.41139332775198,0.705665723171254,"13217",NA,NA
0.144907773917396,4.36247117236641,0.674756717323099,0.411398098173398,0.705665723171254,"15205","Hes1","hes family bHLH transcription factor 1"
0.398039795518009,-1.84435535574606,0.674502313822735,0.411486285574582,0.705665723171254,"20369",NA,NA
-0.706644980525878,-4.20994249239651,0.674410498668447,0.411518119569657,0.705665723171254,"264",NA,NA
0.581048617068787,-3.72493137453732,0.674317980233074,0.411550201075551,0.705665723171254,"13120","Cyp4b1","cytochrome P450, family 4, subfamily b, polypeptide 1"
0.686292322216868,-3.63472805726464,0.674231437797342,0.411580213691615,0.705665723171254,"28444",NA,NA
0.149475987340615,4.62123691846732,0.674181381946397,0.411597574358916,0.705665723171254,"15287",NA,NA
0.306125947947088,-1.20372834372932,0.674134338664114,0.411613891172839,0.705665723171254,"28446",NA,NA
0.321698000100335,-1.54289200825748,0.67413199284815,0.411614704836648,0.705665723171254,"28851",NA,NA
-0.705339600016739,-3.57749306738108,0.674099783641132,0.411625877080641,0.705665723171254,"12160","Bmp5","bone morphogenetic protein 5"
0.53566013736881,-1.64373543541792,0.674073185224813,0.411635103475036,0.705665723171254,"7093",NA,NA
-0.466827173830575,-0.572197281831073,0.674063209776598,0.411638563812989,0.705665723171254,"7056",NA,NA
-0.331386935938707,-0.0446194594305622,0.673945742211313,0.411679314828066,0.705665723171254,"8919",NA,NA
0.340725402980582,-1.39031246363761,0.673882653844029,0.411701203451119,0.705665723171254,"26777",NA,NA
0.109892089501233,6.1110240570883,0.673833074206872,0.411718406399395,0.705665723171254,"9591",NA,NA
0.187541302887304,3.92600967884884,0.673829025311562,0.411719811316016,0.705665723171254,"17169","Mark3","MAP/microtubule affinity regulating kinase 3"
-0.409254303470235,0.749775020387609,0.673733557362759,0.411752939561481,0.705681632040477,"23765",NA,NA
0.171136147444366,3.03186959077765,0.673549266676408,0.411816901216426,0.70568501725006,"6435",NA,NA
0.10352138411564,7.01987150481907,0.673450067299957,0.411851336345994,0.70568501725006,"9153",NA,NA
-0.272675353233686,0.153013091373409,0.673353588316331,0.411884831215608,0.70568501725006,"17243","Mdk-ps1","midkine pseudogene 1"
-0.180851793190424,2.92859356920042,0.673305753010933,0.41190143981694,0.70568501725006,"29061",NA,NA
0.306386265588192,-0.188953194494144,0.673280493430941,0.4119102104382,0.70568501725006,"2661",NA,NA
0.153003483736276,6.30642351585236,0.673259039198921,0.411917659984273,0.70568501725006,"8983",NA,NA
-0.885764405633342,-3.73998900537193,0.673247003514739,0.411921839217975,0.70568501725006,"16954",NA,NA
-0.304555168542649,0.0734770432553443,0.673088350646797,0.41197693519173,0.705738549529891,"13307","Del(3)64H","deletion, Chr 3, Harwell 64"
-0.119505981292045,5.8578667979322,0.672665803431006,0.412123727754055,0.70594914768614,"4789",NA,NA
-0.17158471849981,3.98682480630362,0.672282681609659,0.412256890642822,0.706136375805582,"3427",NA,NA
0.120935142814574,5.33230306842344,0.672165784832764,0.412297533467478,0.706162927574993,"14256","Flt3l","FMS-like tyrosine kinase 3 ligand"
0.703175425241928,-1.01941788984533,0.672095143126,0.412322097133498,0.706162927574993,"7441",NA,NA
0.342781223041262,-1.62592305502608,0.672032217387287,0.412343979606524,0.706162927574993,"1385",NA,NA
0.21484411161114,2.24231968801247,0.671730245225739,0.412449014492321,0.706292535040632,"3854",NA,NA
-0.109449259074525,5.38391356545341,0.671677416358513,0.412467393997642,0.706292535040632,"25694",NA,NA
0.277695611988691,-1.5153609363135,0.671473230983928,0.412538442774436,0.70633555246489,"17920","Myo6","myosin VI"
0.134707723242742,5.43349296627439,0.671399904709375,0.41256396194728,0.70633555246489,"120",NA,NA
0.401102484398751,8.18282355324864,0.671399448526813,0.412564120716237,0.70633555246489,"5017",NA,NA
-0.200218294332172,1.87941125140604,0.671255635375717,0.412614177681083,0.706375363162938,"22586","Xmv8","xenotropic murine leukemia virus 8"
0.710994982433957,-2.86361572541608,0.671195495664897,0.412635113134786,0.706375363162938,"13338",NA,NA
-0.203981719715598,3.87854477771509,0.671114566871669,0.412663288025631,0.706382216610465,"29472",NA,NA
0.244737646605973,3.47978735059386,0.671013090903763,0.412698620308162,0.706382216610465,"927",NA,NA
-0.43321803647807,-3.12465644602431,0.670978324703341,0.412710726360793,0.706382216610465,"12878",NA,NA
0.134523831342569,4.92790338324593,0.670849196536047,0.412755695091783,0.706418326577475,"387",NA,NA
-0.332187538173492,0.376665058179126,0.670632675130022,0.412831114645261,0.706436147642298,"1173",NA,NA
-0.3513429923923,-2.33760449277614,0.670627021183176,0.412833084321866,0.706436147642298,"16341","Eif3e","eukaryotic translation initiation factor 3, subunit E"
0.159225704474134,5.26196447891655,0.670613705981154,0.412837723019833,0.706436147642298,"11654",NA,NA
0.13330496404091,7.28133027653227,0.670455243653237,0.412892933411973,0.706489770364876,"22511",NA,NA
-0.290275167094148,1.63989866107503,0.670309162687104,0.412943839627902,0.706494302695322,"102",NA,NA
0.558711513707235,-2.77494594318504,0.670261464070371,0.412960463622621,0.706494302695322,"7080",NA,NA
0.219289403557232,2.86830595306372,0.670181727510865,0.41298825573644,0.706494302695322,"7895",NA,NA
-0.660754011440485,-3.3722556575889,0.670099040963784,0.413017078982685,0.706494302695322,"1705",NA,NA
0.133127975462981,3.93241577759496,0.670097761263515,0.413017525089663,0.706494302695322,"8129",NA,NA
-0.156818937035459,4.48014899434054,0.670036664497232,0.413038824415631,0.706494302695322,"22303",NA,NA
-0.139801385464834,5.5572367194927,0.669921277441105,0.41307905464318,0.706498624740472,"22639","Zfa-ps","zinc finger protein, autosomal, pseudogene"
0.324693938806751,-0.144617449599258,0.669892471399134,0.413089098904619,0.706498624740472,"11213",NA,NA
-0.929178027685819,-4.06565921075953,0.669791992338617,0.413124137361954,0.706514342757942,"8334",NA,NA
-0.582479034769512,-3.46977532952112,0.669729194829156,0.413146037962565,0.706514342757942,"2134",NA,NA
0.129513676344767,5.4156023637954,0.669419370683112,0.413254114081681,0.706522531233994,"21129","T(2;3)24H","reciprocal translocation, Chr 2 and 3, Harwell 24"
0.153983257064812,3.92017247396091,0.669410968334802,0.413257045658742,0.706522531233994,"7474",NA,NA
0.446494547441101,-2.59552619519332,0.669391772940905,0.413263743041734,0.706522531233994,"10384",NA,NA
-0.163520123551857,3.62363266110544,0.669375708819182,0.413269348029126,0.706522531233994,"25257",NA,NA
0.534301817084485,-3.28060513683486,0.669369589629092,0.413271483126099,0.706522531233994,"24512",NA,NA
0.12511263527538,7.2644322763908,0.669304846411123,0.413294074213215,0.706522531233994,"5173",NA,NA
0.134247673551764,4.24486905276758,0.669194026153777,0.413332747362995,0.706547827675202,"22674",NA,NA
-0.637795931090617,-3.85530462011286,0.668943521139667,0.413420186260519,0.706627546185007,"14854","Gss","glutathione synthetase"
-0.304790723491708,-1.1436710627288,0.668898481041875,0.413435910426714,0.706627546185007,"6642",NA,NA
0.142256902524546,5.99807956201284,0.668842716185132,0.413455379989486,0.706627546185007,"23299",NA,NA
0.10653668186329,5.87692439198311,0.668786822920012,0.413474895743574,0.706627546185007,"19731","Rgl1","ral guanine nucleotide dissociation stimulator,-like 1"
-0.125250577878069,5.20015246572567,0.66865462166869,0.413521060694909,0.706665631988477,"12601",NA,NA
0.133984951328243,4.44822066858503,0.668563492594043,0.413552887591045,0.70667921252349,"8084",NA,NA
0.23115248166784,2.13984741187257,0.6683901472759,0.413613438561834,0.70673068695613,"29217",NA,NA
0.110583488527201,5.21278583709435,0.668295571035991,0.413646480357864,0.70673068695613,"4577",NA,NA
-0.261661823778036,0.644645534936731,0.668229064523196,0.413669717859737,0.70673068695613,"2814",NA,NA
0.602115096545053,-3.7925509303551,0.668203823936892,0.413678537473527,0.70673068695613,"20281","Scp2-ps1","sterol carrier protein 2, pseudogene 1"
0.71737399167391,-2.25252073885664,0.668110874610264,0.413711018400445,0.706745377101216,"17864","Mybl1","myeloblastosis oncogene-like 1"
-0.324488794832174,-1.99000237782302,0.667995446752528,0.413751359644762,0.706773492609527,"16638","Klra7","killer cell lectin-like receptor, subfamily A, member 7"
-0.344337394246023,-1.55160946088108,0.667774046775712,0.413828753689944,0.706861558294222,"28148","D4Ucla1","DNA segment, Chr 4, University of California at Los Angeles 1"
-0.150671676205311,3.5954872359122,0.667667483266978,0.413866012365694,0.706861558294222,"3531",NA,NA
0.123914253975291,4.86274524724492,0.667643002768276,0.413874572384144,0.706861558294222,"26881",NA,NA
-0.301959243805516,-1.60093691303831,0.667574609757224,0.413898488538718,0.706861609610242,"6595",NA,NA
-0.246425213017538,4.7494758373673,0.667460859929832,0.413938269912257,0.706887403726382,"18417","Cldn11","claudin 11"
0.125455381215551,4.41541445683106,0.667394826745067,0.413961366085838,0.706887403726382,"6381",NA,NA
-0.382889978731746,-1.70443415930587,0.667234088778059,0.414017594751523,0.706903936660295,"4027",NA,NA
0.496239502763639,-3.13449762564213,0.667230577896348,0.414018823039105,0.706903936660295,"12687",NA,NA
0.43451838770629,-0.963716033303801,0.667056776790155,0.41407963436988,0.706966977436558,"14737",NA,NA
0.157323528296014,3.17645228159572,0.666648893277573,0.414222400757364,0.707149605587858,"5418",NA,NA
0.554650421759424,-2.35847413500983,0.666614638901166,0.414234393703427,0.707149605587858,"12257","Tspo","translocator protein"
-0.464468198973,-1.89010561767054,0.666541957160927,0.414259842318918,0.707152256215029,"12261","C1qbp","complement component 1, q subcomponent binding protein"
0.350943751360965,2.26312782649772,0.666192778113476,0.414382135305614,0.707279607026703,"20775","Sqle","squalene epoxidase"
-0.16929453254965,3.50413589262432,0.666192460118864,0.414382246701212,0.707279607026703,"5739",NA,NA
-0.119913240130518,5.84636700666128,0.665922886464436,0.414476696059472,0.707340552918971,"12281","cab","cardiac abnormality"
-0.592298736126131,-3.54629825155255,0.665895827087432,0.414486178495493,0.707340552918971,"7736",NA,NA
-0.157760648676347,3.48255547281986,0.665885890478705,0.414489660668668,0.707340552918971,"9680",NA,NA
0.371588090918986,-1.64280592366213,0.665786130484239,0.414524622839486,0.707358382268636,"12209","Brs3","bombesin-like receptor 3"
-0.151492500219939,7.88533211886049,0.665641173399251,0.414575432687923,0.707358382268636,"27608","D17Leh89","DNA segment, Chr 17, Lehrach 89"
0.170360705637637,6.71416658785126,0.665586031238604,0.414594763343977,0.707358382268636,"5929",NA,NA
-1.05443978819412,-1.96961025516875,0.66553291594682,0.414613384721262,0.707358382268636,"3636",NA,NA
-0.325913359160378,1.22357779908794,0.665515123222772,0.414619622844313,0.707358382268636,"6416",NA,NA
-0.493464403785571,-3.04208607683803,0.665411055679492,0.414656111671856,0.707372467340419,"22100",NA,NA
0.272166056194331,1.0630693902105,0.66531941153551,0.414688248462845,0.707372467340419,"1709",NA,NA
-0.225094635030486,1.7558032668405,0.665287074489282,0.414699588953095,0.707372467340419,"4922",NA,NA
0.159691984602222,3.66949877905491,0.664920149087408,0.414828300581125,0.707500627945935,"17761","Map7","microtubule-associated protein 7"
-0.121118094030181,4.31058044653444,0.66489041154391,0.414838734631235,0.707500627945935,"4201",NA,NA
0.357330532931418,-0.512278335368767,0.664864974718363,0.414847659991179,0.707500627945935,"14726","Pdpn","podoplanin"
0.370301537308488,-2.10843249663452,0.664789896591294,0.414874005317732,0.707500627945935,"14730",NA,NA
0.14389600398386,5.27926932038278,0.664732174307293,0.414894262067846,0.707500627945935,"13968",NA,NA
-0.359826613284685,-0.615343478713205,0.664617922886826,0.414934361168636,0.707501163613579,"2150",NA,NA
0.989996379835264,-2.25878408897162,0.664595044231575,0.414942391635768,0.707501163613579,"19142","Prss12","protease, serine 12 neurotrypsin (motopsin)"
-0.26833996759407,-0.961414064241743,0.664306353001106,0.415043742777243,0.707618386355757,"20626",NA,NA
0.59658021329159,-3.21430184718866,0.664261117935631,0.415059626821895,0.707618386355757,"7178",NA,NA
-0.712025809972641,-4.25820575411472,0.664137873464064,0.415102908008096,0.707618386355757,"14873","Gsto1","glutathione S-transferase omega 1"
-0.248967687287847,0.145410831790281,0.664126825052588,0.415106788332914,0.707618386355757,"3155",NA,NA
-0.135518291703493,4.47183708604173,0.664007163986305,0.415148818069833,0.707630720234176,"20600","Smr2","submaxillary gland androgen regulated protein 2"
-0.789162513555706,-4.01963820062174,0.663915572043845,0.415180993069499,0.707630720234176,"21378","Tbrg3","transforming growth factor beta regulated gene 3"
-0.344995473691078,-1.51038630664875,0.663902003034472,0.415185759991417,0.707630720234176,"19726","Rfx3","regulatory factor X, 3 (influences HLA class II expression)"
-0.273800292458743,-2.13194733105538,0.663786837596696,0.41522622196762,0.707658925747972,"18280",NA,NA
0.267912653271482,-0.274144425297068,0.663402544452644,0.41536128095894,0.707848337887586,"11363","Acadl","acyl-Coenzyme A dehydrogenase, long-chain"
-0.118298544624067,6.65401777460288,0.663206624344781,0.415430161701298,0.70792495538561,"23861",NA,NA
-0.298881129678928,3.58923233087292,0.663094975112237,0.415469422424318,0.707942677194766,"4251",NA,NA
-0.695674278872752,-3.93100763078702,0.663040993622221,0.415488406633957,0.707942677194766,"16032",NA,NA
0.381150157668262,-1.85973637687046,0.662857192589911,0.415553055417413,0.707969356763946,"13340","Slc29a2","solute carrier family 29 (nucleoside transporters), member 2"
-0.319490742301557,6.43324887579251,0.662825094016824,0.415564347055194,0.707969356763946,"15908",NA,NA
-0.24966040250872,-0.135956828683767,0.662792437655877,0.415575835378181,0.707969356763946,"6232",NA,NA
0.418106787125581,-2.92004287502643,0.662666923379671,0.415619994971023,0.708003828642499,"27134",NA,NA
-0.29919706294118,1.26828348095472,0.662485261479517,0.415683921256357,0.708071966945224,"17143","Magea7-ps","melanoma antigen, family A, 7, pseudogene"
-0.374798731857709,-2.75856132385742,0.662408192058091,0.415711046160152,0.708077413895325,"16409","Itgam","integrin alpha M"
-0.182352731484412,4.53593539111938,0.66207917292542,0.415826875324686,0.708201134733608,"12041","Bckdk","branched chain ketoacid dehydrogenase kinase"
0.403072412169712,0.575724111626738,0.66200178339858,0.415854126781412,0.708201134733608,"15371","Hmx1","H6 homeobox 1"
-0.397549160161921,-1.31507679357258,0.661997950410274,0.41585547657439,0.708201134733608,"15783",NA,NA
0.272584264013993,7.45513880084517,0.661857389527711,0.415904979800988,0.708229973316446,"15134","Hbb-bh3","hemoglobin beta, pseudogene bh3"
0.114398712689484,5.31856260473791,0.661687168729223,0.415964940457671,0.708229973316446,"12387","Ctnnb1","catenin (cadherin associated protein), beta 1"
-0.394615798061969,-2.66925933079593,0.661638672783898,0.415982025608566,0.708229973316446,"2836",NA,NA
0.577151939449548,-3.38074298605221,0.661604661298334,0.41599400849624,0.708229973316446,"16809",NA,NA
-0.510197870412488,-3.59605185397195,0.661555062912349,0.416011483860203,0.708229973316446,"21032","T(10;11)Rl","reciprocal translocation, Chr 10 and 11, Russell"
0.292913900570277,-1.16703456206026,0.661503888323715,0.416029515720165,0.708229973316446,"26610",NA,NA
-0.379827022633314,-3.22595967819579,0.661474314085634,0.416039937016629,0.708229973316446,"8265",NA,NA
0.360100684303308,-0.464230273636185,0.661296169395349,0.416102719388574,0.708248718457992,"24698",NA,NA
0.132212796866611,3.92978217971026,0.661209529995009,0.416133258225558,0.708248718457992,"24815",NA,NA
-0.175711932613853,6.67980344411166,0.661149020885098,0.416154588574443,0.708248718457992,"4040",NA,NA
0.146860425279461,5.93142560704693,0.661100223750047,0.416171791461459,0.708248718457992,"6993",NA,NA
0.628057408068378,-3.63456296291377,0.661081604189235,0.416178355858433,0.708248718457992,"20736",NA,NA
0.154568338815241,6.25187940292267,0.661035682219072,0.416194546480062,0.708248718457992,"29262",NA,NA
0.325046882569982,-1.16200355927598,0.660876341259925,0.416250732263544,0.708303600705828,"8051",NA,NA
0.592140372931228,-0.593744634630278,0.660800168804862,0.416277595678938,0.70830858376994,"1634",NA,NA
-0.180970871062013,2.90805096181774,0.660724315552748,0.416304349077807,0.708313379075464,"29495",NA,NA
0.130187394857358,6.42324787014963,0.660465416361554,0.416395681886466,0.708428044961837,"24123",NA,NA
-0.379903900175453,-1.88100931137257,0.66035192421031,0.416435728296592,0.708436631174133,"23055",NA,NA
0.410148224329949,-2.71848546485895,0.660268918486,0.416465020999559,0.708436631174133,"8132",NA,NA
-0.129687785265448,5.09892747137646,0.660247594753542,0.41647254663388,0.708436631174133,"5927",NA,NA
0.110530952734289,6.07865934082917,0.659533516733756,0.416724677715108,0.708824772251017,"10081",NA,NA
-0.72257563555792,-3.78146689295543,0.659323823964726,0.416798760362483,0.708907973317777,"25135",NA,NA
-0.460043532838932,-2.97088326457169,0.65925918599228,0.416821600342516,0.708907973317777,"20458",NA,NA
-0.306032985938009,-1.1355863361175,0.659130003638527,0.416867252799256,0.708907973317777,"8677",NA,NA
-0.377407022126627,-3.38177119273656,0.659123890237268,0.416869413431418,0.708907973317777,"14620","Gjb3","gap junction protein, beta 3"
